Date,Product Name,Model,Price (AED),Original Price (AED),Discount,Stock Status,Product URL
2025-05-24,AMD Radeon PRO W6400 4 GB GDDR6 PCIe 4.0 Graphic Card | 100-506189,,1365.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/amd-radeon-pro-w6400-4-gb-gddr6-pcie-4-0-graphic-card-100-506189.html
2025-05-24,AMD Radeon Pro WX 3200 Graphics Card with 4 Mini DP Ports | 100-506115,,1155.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/amd-radeon-pro-wx-3200-graphics-card-with-4-mini-dp-ports-100-506115.html
2025-05-24,Zotac GAMING GeForce RTX 3050 Twin Edge 8GB Graphics Card | ZT-A30500E-10M,,1199.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3050-twin-edge-8gb-graphics-card-zt-a30500e-10m.html
2025-05-24,Zotac GAMING GeForce RTX 3060 Twin Edge 12GB GDDR6 Graphics Card | ZT-A30600E-10P,,,,-22%,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3060-twin-edge-12gb-gddr6-graphics-card-zt-a30600e-10p.html
2025-05-24,Zotac GAMING GeForce RTX 3060 OC Twin Edge 12GB GDDR6 Graphics Card | ZT-A30600H-10P,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3060-oc-twin-edge-12gb-gddr6-graphics-card-zt-a30600h-10p.html
2025-05-24,Zotac GAMING GeForce RTX 3090 Trinity OC LHR 24GB GDDR6X Graphics Card | ZT-A30900D-10PLHR,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3090-trinity-oc-lhr-24gb-gddr6x-graphics-card-zt-a30900d-10plhr.html
2025-05-24,Zotac GAMING GeForce RTX 3090 Trinity OC LHR 24GB GDDR6X Graphics Card | ZT-A30900J-10P,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3090-trinity-oc-lhr-24gb-gddr6x-graphics-card-zt-a30900j-10p.html
2025-05-24,Zotac GAMING GeForce GTX 1650 OC 4GB GDDR6 Graphics Card | ZT-T16520F-10L,,,,-17%,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-gtx-1650-oc-4gb-gddr6-graphics-card-zt-t16520f-10l.html
2025-05-24,AMD Radeon  PRO W6800 32GB GDDR6 Professional Graphics Card | 100-506157,,,,-11%,Out of Stock,https://gccgamers.com/computer-parts-compnents/amd-radeon-pro-w6800-32gb-gddr6-professional-graphics-card-100-506157.html
2025-05-24,Asus TUF GeForce RTX 3090 Ti OC Edition 24GB DDR6X Graphics Card | 90YV0HC1-M0NA00,,,,-29%,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-tuf-geforce-rtx-3090ti-oc-edition-24gb-ddr6x-graphics-card-90yv0hc1-m0na00.html
2025-05-24,Zotac Gaming GeForce RTX 3090 Ti AMP Extreme Holo 24GB GDDR6X Graphics Card | ZT-A30910B-10P,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3090ti-amp-extreme-holo-24gb-gddr6x-graphics-card-zt-a30910b-10p.html
2025-05-24,Gainward GeForce RTX 3050 Ghost 8 GB GDDR6 Graphics Card | NE63050019P1-190AB,,1175.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-rtx-3050-ghost-8-gb-gddr6-graphics-card-ne63050019p1-190ab.html
2025-05-24,Palit GeForce RTX 3050 Dual 8GB GDDR6 Graphics Card | NE63050019P1-190AD,,1299.0,"1,499.00",-14%,In Stock,https://gccgamers.com/computer-parts-compnents/palit-geforce-rtx-3050-dual-8gb-gddr6-graphics-card-ne63050019p1-190ad.html
2025-05-24,Asus ROG Strix LC Radeon RX 6900 XT 16GB Gaming Graphics Card | 90YV0GF1-M0NM00,,6000.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-lc-radeon-rx-6900-xt-16gb-gaming-graphics-card-90yv0gf1-m0nm00.html
2025-05-24,Zotac Gaming GeForce RTX 3050 Twin Edge OC 8GB GDDR6 Graphics Card | ZT-A30500H-10M,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3050-twin-edge-oc-8gb-gddr6-graphics-card-zt-a30500h-10m.html
2025-05-24,Asus Dual GeForce RTX 3050 OC Edition 8GB GDDR6 Graphics Card | 90YV0HH0-M0NA00,,979.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/asus-dual-geforce-rtx-3050-oc-edition-8gb-gddr6-graphics-card-90yv0hh0-m0na00.html
2025-05-24,Msi Radeon RX 6600 XT MECH 2X 8GB GDDR6 Graphics Card | 912-V502-004,,,,-52%,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-radeon-rx-6600-xt-mech-2x-8gb-gddr6-graphics-card-912-v502-004.html
2025-05-24,Msi Radeon RX 6600 ARMOR 8GB GDDR6 Graphics Card | 912-V502-043,,,,-55%,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-radeon-rx-6600-armor-8gb-gddr6-graphics-card-912-v502-043.html
2025-05-24,Asus ROG Strix GeForce RTX 3050 8GB GDDR6 Graphics Card | 90YV0HI1-M0NA00,,1575.0,"1,850.00",-15%,In Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-geforce-rtx-3050-8gb-gddr6-graphics-card-90yv0hi1-mona00.html
2025-05-24,Palit GeForce RTX3050 StormX 8GB GDDR6 Graphics Card | NE63050019P1-190AF,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/palit-geforce-rtx3050-stormx-8gb-gddr6-graphics-card-ne63050019p1-190af.html
2025-05-24,Gainward GeForce RTX 3050 Pegasus 8GB 128bit GDDR6 Graphics Card - DLSS,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-rtx-3050-pegasus-8gb-128bit-gddr6-graphics-card-ne63050019p1-190ae.html
2025-05-24,Asus Dual Radeon RX 6600 8GB GDDR6 Graphics Card | 90YV0GP0-M0NA00,,,,-51%,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-dual-radeon-rx-6600-8gb-gddr6-graphics-card-90yv0gp0-m0na00.html
2025-05-24,Gainward RTX 3090 Phantom+ 24GB GDDR6X Graphics Card | NED3090T19SB-1021M,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-rtx-3090-phantom-24gb-gddr6x-graphics-card-ned3090t19sb-1021m.html
2025-05-24,Palit RTX 3060Ti Dual 8GB GDDR6 Graphics Card | NE6306T019P2-190AD,,1599.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/palit-rtx-3060ti-dual-8gb-gddr6-graphics-card-ne6306t019p2-190ad.html
2025-05-24,Asus ROG Strix RX6700XT Gaming 12GB DDR6 Graphics Card | 90YV0G81-M0NA00,,1680.0,"2,450.00",-32%,In Stock,https://gccgamers.com/sale-off.html/asus-rog-strix-rx6700xt-gaming-12gb-ddr6-graphics-card-90yv0g81-m0na00.html
2025-05-24,PNY NVIDIA Quadro P1000 V2 Professional Graphics Card | VCQP1000V2-PB,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/pny-nvidia-quadro-p1000-v2-professional-graphics-card-vcqp1000v2-pb.html
2025-05-24,PNY Nvidia Quadro RTX A2000 6GB DDR6 With ECC Graphics Card | VCNRTXA2000-SB,,,,-8%,Out of Stock,https://gccgamers.com/computer-parts-compnents/pny-nvidia-quadro-rtx-a2000-6gb-ddr6-with-ecc-graphics-card-vcnrtxa2000-sb.html
2025-05-24,Asus GeForce RTX 3090 TUF 24GB OC GDDR6X Graphics Card | 90YV0FD1-M0NM00,,,,-52%,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-geforce-rtx-3090-tuf-24gb-oc-gddr6x-graphics-card-90yv0fd1-m0nm00.html
2025-05-24,Asus TUF Gaming Radeon RX 6900XT 16GB GDDR6 Graphic Card | 90YV0GE0-M0NM00,,2550.0,,,In Stock,https://gccgamers.com/sale-off.html/asus-tuf-gaming-radeon-rx-6900xt-16gb-gddr6-graphic-card-90yv0ge0-m0nm00.html
2025-05-24,Asus TUF Gaming GeForce GTX 1650 4GB GDDR5 Graphic Card | 90YV0EH1-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-tuf-gaming-geforce-gtx-1650-4gb-gddr5-graphic-card-90yv0eh1-m0na00.html
2025-05-24,PNY Nvidia Quadro RTX A2000 6GB DDR6 With ECC Graphics Card | VCNRTXA2000-PB,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/pny-nvidia-quadro-rtx-a2000-6gb-ddr6-with-ecc-graphics-card-vcnrtxa2000-pb.html
2025-05-24,Msi GeForce GT 730 OC 2GB DDR3 Low Profile Graphics Card | N730K-2GD3H/LPV1,,,,-16%,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-geforce-gt-730-oc-2gb-ddr3-low-profile-graphics-card-n730k-2gd3h-lpv1.html
2025-05-24,Asus GeForce GTX 1650 OC Edition 4GB GDDR5 Low Profile Graphics Card | 90YV0D30-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-geforce-gtx-1650-oc-edition-4gb-gddr5-low-profile-graphics-card-90yv0d30-m0na00.html
2025-05-24,Zotac Gaming GeForce RTX 3090 ArcticStorm 24GB 384-bit GDDR6 Graphics Card | ZT-A30900Q-30P,,3999.0,"10,500.00",-62%,In Stock,https://gccgamers.com/sale-off.html/zotac-gaming-geforce-rtx-3090-arcticstorm-24gb-384-bit-gddr6-graphics-card-zt-a30900q-30p.html
2025-05-24,Palit GeForce RTX 3090 Gaming Pro 24GB GDDR6X Graphics Card | NED3090019SB-132BA,,,,-61%,Out of Stock,https://gccgamers.com/computer-parts-compnents/palit-geforce-rtx-3090-gaming-pro-24gb-gddr6x-graphics-card-ned3090019sb-132ba.html
2025-05-24,Gainward GeForce RTX 3060 Ghost OC 12GB LHR Edition GDDR6 Graphics Card | NE63060T19K9-190AU-V1,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-rtx-3060-ghost-oc-12gb-lhr-edition-gddr6-graphics-card-ne63060t19k9-190au-v1.html
2025-05-24,Asus Dual GeForce RTX 3060Ti V2 OC Edition 8GB GDDR6 LHR Graphics Card | 90YV0G1J-M0NA00,,1450.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/asus-dual-geforce-rtx-3060ti-v2-oc-edition-8gb-gddr6-lhr-graphics-card-90yv0g1j-m0na00.html
2025-05-24,Asus ROG Strix GeForce RTX 3060Ti V2 OC Edition 8GB GDDR6 LHR Graphics Card | 90YV0G03-M0NA00,,2275.0,"2,499.00",-9%,In Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-geforce-rtx-3060ti-oc-edition-8gb-gddr6-graphics-card-90yv0g03-m0na00.html
2025-05-24,Gainward GeForce RTX 3060Ti Ghost OC 8GB GDDR6 Graphic Card  LHR| NE6306TS19P2-190AB LHR,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-rtx-3060ti-ghost-oc-8gb-gddr6-graphic-card-ne6306ts19p2-190ab.html
2025-05-24,Gainward GeForce RTX 3060 Ghost 12GB GDDR6 Graphic Card | NE63060019K9-190AU,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-rtx-3060-ghost-12gb-gddr6-graphic-card-ne63060019k9-190au.html
2025-05-24,Gainward GeForce GTX 1650 D6 Ghost 4GB DDR6 Graphic Card | NE6165001BG1-166D,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-gtx-1650-d6-ghost-4gb-ddr6-graphic-card-ne6165001bg1-166d.html
2025-05-24,Gainward GeForce RTX 3060 Ghost OC 12GB GDDR6 Graphics Card | NE63060T19K9-190AU,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-rtx-3060-ghost-oc-12gb-gddr6-graphics-card-ne63060t19k9-190au.html
2025-05-24,Msi Radeon RX 6900 XT Gaming Z Trio 16GB GDDR6 Graphic Card | 912-V395-019,,,,-67%,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-radeon-rx-6900-xt-gaming-z-trio-16gb-gddr6-graphic-card-912-v395-019.html
2025-05-24,Zotac GeForce RTX 3090 Gaming AMP Core Holo 24GB GDDR6X Graphic Card | ZT-A30900C-10P,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-geforce-rtx-3090-gaming-amp-core-holo-24gb-gddr6x-graphic-card-zt-a30900c-10p.html
2025-05-24,Gainward GeForce GTX 1650 D6 Ghost OC 4GB GDDR6 Graphic Card | NE61650S1BG1-1175D,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-gtx-1650-d6-ghost-oc-4gb-gddr6-graphic-card-ne61650s1bg1-1175d.html
2025-05-24,Gainward GeForce RTX 3060Ti Ghost V1 8GB GDDR6 Graphic Card | NE6306T019P2-190AB,,1550.0,"1,750.00",-12%,In Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-rtx-3060ti-ghost-v1-8gb-gddr6-graphic-card-ne6306t019p2-190ab.html
2025-05-24,Gainward GeForce RTX 3060 Pegasus 12GB GDDR6 Graphic Card | NE63060019K9-190AE,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/gainward-geforce-rtx-3060-pegasus-12gb-gddr6-graphic-card-ne63060019k9-190ae.html
2025-05-24,Asus TUF Gaming GeForce GTX 1650 OC 4GB GDDR6 Graphics Card | 90YV0EH0-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-tuf-gaming-geforce-gtx-1650-oc-4gb-gddr6-graphics-card-90yv0eh0-m0na00.html
2025-05-24,Asus Phoenix GeForce GTX 1650 OC 4GB GDDR6 Graphics Card | 90YV0EH2-M0NA00,,,,-10%,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-phoenix-geforce-gtx-1650-oc-4gb-gddr6-graphics-card-90yv0eh2-m0na00.html
2025-05-24,Asus ROG Strix RTX3060 OC V2 LHR Gaming 12GB GDDR6 Graphics Card | 90YV0GC2-M0NA10,,2150.0,"2,400.00",-11%,In Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-rtx3060-oc-v2-gaming-12gb-gddr6-graphics-card-90yv0gc2-m0na10.html
2025-05-24,Asus GeForce RTX 3060 Dual OC Edition 12GB V2 GDDR6 Graphics Card | 90YV0GB2-M0NA10,,,,-6%,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-geforce-rtx-3060-dual-oc-edition-12gb-v2-gddr6-graphics-card-90yv0gb2-m0na10.html
2025-05-24,PNY Nvidia RTX A4000 16GB GDDR6 with ECC Workstation Graphic Card | VCNRTXA4000-SB,,3800.0,"4,200.00",-10%,In Stock,https://gccgamers.com/computer-parts-compnents/pny-nvidia-rtx-a4000-16gb-gddr6-with-ecc-workstation-graphic-card-vcnrtxa4000-sb.html
2025-05-24,PNY Nvidia RTX A6000 48GB GDDR6 with ECC Workstation Graphic Card | VCNRTXA6000-EDU-SB,,26000.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/pny-nvidia-rtx-a6000-48gb-gddr6-with-ecc-workstation-graphic-card-vcnrtxa6000-pb.html
2025-05-24,"VisionTek Radeon RX 560 4GB GDDR5 Graphics Card (Multi-Display 4 Monitor, 4 Display Port) | VTK-401789",,1300.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/visiontek-radeon-rx-560-4gb-gddr5-graphics-card-multi-display-4-monitor-4-display-port-vtk-401789.html
2025-05-24,PNY NVIDIA Quadro P400 V2 2GB DDR5 Graphic Card | VCQP400V2-PB,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/pny-nvidia-quadro-p400-v2-2gb-ddr5-graphic-card-vcqp400v2-pb.html
2025-05-24,Palit GeForce GT 1030 2GB DDR4 Graphics Card | NEC103000646-1082F,,299.0,475.00,-38%,In Stock,https://gccgamers.com/sale-off.html/palit-geforce-gt-1030-2gb-ddr4-graphics-card-nec103000646-1082f.html
2025-05-24,Palit GeForce GT 710 2GB DDR3 Graphics Card | NEAT7100HD46-2080F,,250.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/palit-geforce-gt-710-2gb-ddr3-graphics-card-neat7100hd46-2080f.html
2025-05-24,PNY Nvidia RTX A5000 24GB 384bit GDDR6 Graphics Card | VCNRTXA5000-SB,,8400.0,"9,750.00",-14%,In Stock,https://gccgamers.com/computer-parts-compnents/rtx-a5000-24gb-in-uae.html
2025-05-24,Asus TUF RX 6800XT O16G Gaming 16GB DDR6 Graphics Card | 90YV0FL1-M0NM00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-tuf-rx-6800xt-o16g-gaming-16gb-ddr6-graphics-card-90yv0fl1-m0nm00.html
2025-05-24,Asrock AMD Radeon RX 6900 XT Phantom Gaming D 16G OC | 90-GA2DZZ-00UANF,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asrock-amd-radeon-rx-6900-xt-phantom-gaming-d-16g-oc-90-ga2dzz-00uanf.html
2025-05-24,Palit GeForce RTX 3060 Dual OC 12GB GDDR6 Graphic Card | NE63060T19K9-190AD,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/palit-geforce-rtx-3060-dual-oc-12gb-gddr6-graphic-card-ne63060t19k9-190-ad.html
2025-05-24,Asus TUF Gaming GeForce GTX 1650 OC Edition 4GB GDDR6 Graphics Card | 90YV0EZ2-M0NA00,,,,-13%,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-tuf-gaming-geforce-gtx-1650-oc-edition-4gb-gddr6-graphics-card-90yv0ez2-m0na00.html
2025-05-24,Asus Phoenix GeForce GTX 1650 4GB GDDR6 Graphics Card | 90YV0EZ3-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-phoenix-geforce-gtx-1650-4gb-gddr6-90yv0ez3-m0na00.html
2025-05-24,ASUS TUF GAMING GeForce RTX 3060 12 GB GDRR6 Graphics Card | 90YV0GC1-M0NA0,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-tuf-gaming-geforce-rtx-3060-12-gb-gdrr6-graphics-card-90yv0gc1-m0na0.html
2025-05-24,Galax GeForce RTX 3090 Hall of Fame 24GB GDDR6X Graphic Card | 39NXM5MD3BNO,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/galax-geforce-rtx-3090-hall-of-fame-24gb-gddr6x-graphic-card-39nxm5md3bno.html
2025-05-24,Palit GeForce RTX 3090 GameRock 24G GDDR6X Graphic Card | NED3090T19SB-1021G,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/palit-geforce-rtx-3090-gamerock-24g-gddr6x-graphic-card-ned3090t19sb-1021g-html.html
2025-05-24,Gigabyte GeForce RTX 3060 Gaming OC 12GB GDRR6 Graphic Card | GV-N3060GAMING OC 12GD,,,,-14%,Out of Stock,https://gccgamers.com/computer-parts-compnents/gigabyte-geforce-rtx-3060-gaming-oc-12gb-gdrr6-graphic-card-gv-n3060gaming-oc-12gd.html
2025-05-24,Msi GeForce RTX 3060 Ventus 2X 12G OC Graphic Card | 912-V397-664,,1299.0,"1,399.00",-8%,In Stock,https://gccgamers.com/computer-parts-compnents/msi-geforce-rtx-3060-ventus-2x-12g-oc-graphic-card-912-v397-050.html
2025-05-24,Zotac Gaming GeForce RTX 3060 AMP 12 GB GDDR6 White Edition Graphic Card | ZT-A30600F-10P,,,,-5%,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3060-amp-12-gb-gddr6-white-edition-graphic-card-zt-a30600f-10p.html
2025-05-24,Msi Radeon RX6800 XT Gaming X Trio 16GB GDDR6 Graphic Card | 912-V396-003,,6300.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/msi-radeon-rx6800-xt-gaming-x-trio-16gb-gddr6-graphic-card-912-v396-003.html
2025-05-24,Msi Radeon RX6800 Gaming X Trio 16GB GDDR6 Graphic Card | 912-V396-003,,5999.0,"7,900.00",-25%,In Stock,https://gccgamers.com/computer-parts-compnents/msi-radeon-rx6800-gaming-x-trio-16gb-gddr6-graphic-card-912-v396-003.html
2025-05-24,Msi RTX 3060 Ventus 3X 12G Gaming OC Graphic Card | 912-V397-051,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-rtx-3060-ventus-3x-12g-gaming-oc-graphic-card-912-v397-051.html
2025-05-24,Palit GeForce GTX 1650 GamingPRO 4GB GDDR6 Graphic Card | NE6165001BG1-1175A,,,,-31%,Out of Stock,https://gccgamers.com/computer-parts-compnents/palit-geforce-gtx-1650-gamingpro-4gb-gddr6-graphic-card-ne6165001bg1-1175a.html
2025-05-24,Msi GeForce RTX 3060 Gaming  X 12G GDDR6 192bit Graphic Card,,,,-10%,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-geforce-rtx-3060-gaming-x-12g-gddr6-192bit-graphic-card-912-v397-019.html
2025-05-24,Matrox M9188 PCIe x16 Multi-Display Octal Graphics Card | M9188-E2048F,,8750.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/matrox-m9188-pcie-x16-multi-display-octal-graphics-card-m9188-e2048f.html
2025-05-24,Palit GeForce RTX 3060 Dual 12GB 192bit GDDR6 Graphic Card | NE63060019K9-190AD,,1155.0,"1,470.00",-22%,In Stock,https://gccgamers.com/computer-parts-compnents/palit-geforce-rtx-3060-dual-12gb-192bit-gddr6-graphic-card-ne63060019k9-190ad.html
2025-05-24,Asus Rog Strix LC Radeon RX6800XT O16G Gaming Graphic Card | 90YV0FL0-M0NM00,,2100.0,"3,150.00",-34%,In Stock,https://gccgamers.com/sale-off.html/asus-rog-strix-lc-radeon-rx6800xt-o16g-gaming-graphic-card-rog-strix-lc-rx6800xt-o16g-gaming.html
2025-05-24,Zotac Gaming GeForce RTX 3060 Twin Edge OC 12GB GDDR6 Graphic Card | ZT-A30600H-10M,,,,-10%,Out of Stock,https://gccgamers.com/computer-parts-compnents/zotac-gaming-geforce-rtx-3060-twin-edge-oc-12gb-gddr6-graphic-card-zt-a30600h-10m.html
2025-05-24,Asus ROG Strix GeForce RTX 3060 12GB GDDR6 Graphic Card | 90YV0GC2-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-geforce-rtx-3060-12gb-gddr6-graphic-card-90yv0gc2-m0na00.html
2025-05-24,Msi GeForce RTX™ 3090 GAMING X TRIO 24G Graphic Card | 912-V388-017,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-geforce-rtxtm-3090-gaming-x-trio-24g-graphic-card-912-v388-017.html
2025-05-24,Msi Radeon RX 5500 XT GAMING X 8G | 912-v382-001,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-radeon-rx-5500-xt-gaming-x-8g-912-v382-001.html
2025-05-24,ASUS TUF Gaming X3 Radeon RX 5700 OC edition 8GB GDDR6 | 90YV0DC0-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-tuf-gaming-x3-radeon-rx-5700-oc-edition-8gb-gddr6-90yv0dc0-m0na00.html
2025-05-24,Asus ROG Strix RTX 3090 24GB GDDR6X 384bit Graphic Card - White | 90YV0F96-M0NM00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-rtx3090-o24g-24gb-gddr6x-384bit-graphic-card-white-90yv0f96-m0nm00.html
2025-05-24,MSI Radeon RX 5600 XT Mech OC 6GB GDDR6 Graphic Card | 912-V381-227,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-radeon-rx-5600-xt-mech-oc-6gb-gddr6-graphic-card-912-v381-227.html
2025-05-24,ASUS Dual Radeon RX 5700 EVO OC edition 8GB GDDR6 Graphic Card | 90YV0DC1-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-dual-radeon-rx-5700-evo-oc-edition-8gb-gddr6-graphic-card-90yv0dc1-m0na00.html
2025-05-24,ASUS ROG-STRIX-RX5600XT-O6G-GAMING 6GB GDDR6 Graphic Card | 90YV0EB0-M0NA00,,,,-5%,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-rx5600xt-o6g-gaming-6gb-gddr6-graphic-card-90yv0eb0-m0na00.html
2025-05-24,PNY GeForce GTX 1650 4GB XLR8 Gaming Overclocked Edition | VCG16504SFPPB-O,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/pny-geforce-gtx-1650-4gb-xlr8-gaming-overclocked-edition-vcg16504sfppb-o.html
2025-05-24,Sapphire Pulse RX 5600 XT BE 6G GDDR6 Graphics Card | 11296-05-20G,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/sapphire-pulse-rx-5600-xt-be-6g-gddr6.html
2025-05-24,Asus Rog Strix Rtx3060Ti OC O8G 8GB GDDR6 Gaming Graphics Card|  90YV0G02-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-rtx3060ti-o8g-gaming-90yv0g02-m0na00.html
2025-05-24,ZOTAC RTX 3060Ti Twin Edge 8GB DDR6 Graphics Card | ZT-A30610E-10M,,1630.0,,,In Stock,https://gccgamers.com/computer-parts-compnents/zotac-rtx-3060ti-twin-edge-8gb-ddr6-zt-a30610e-10m.html
2025-05-24,Sapphire NITRO+ RX 5700 XT 8GB GDDR6  Graphics Card |11293-03-40G,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/sapphire-nitro-rx-5700-xt-8gb-gddr6-11293-03-40g.html
2025-05-24,Msi Geforce Rtx 3090 Ventus 3x Oc 24gb Graphics Card |912-V388-018,,,,-12%,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-geforce-rtx-3090.html
2025-05-24,Sapphire Pulse Radeon RX 580 8G GDDR5 Graphics Card,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/sapphire-pulse-radeon-rx-580-8g-gddr5-graphics-card.html
2025-05-24,Asus ROG Strix Geforce RTX 3090 Gaming OC 24GB 384-Bit Graphics Card,,,,-44%,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-rog-strix-geforce-rtx-3090-gaming-oc-24gb-384-bit-graphics-card-90yv0f93-m0nm00.html
2025-05-24,Saphire Pulse Radeon RX 5500 XT 8G GDDR6 128-Bit Graphics Card | 11295-01-20G,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/saphire-pulse-radeon-rx-5500-xt-8g-gddr6-128-bit-graphics-card-11295-01-20g.html
2025-05-24,NVIDIA Quadro RTX 4000 8 GB GDDR6 Graphics Card | VCQRTX4000-PB,,3750.0,"4,000.00",-7%,In Stock,https://gccgamers.com/computer-parts-compnents/nvidia-quadro-rtx-4000-8-gb-gddr6-graphics-card-vcqrtx4000-pb.html
2025-05-24,MSI AMD Radeon RX 5500 XT MECH 8G OC 8GB GDDR6 128-bit Graphics Card - Black | Radeon RX 5500 XT,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/msi-amd-radeon-rx-5500-xt-mech-8g-oc-8gb-gddr6-128-bit-graphics-card-black-radeon-rx-5500-xt.html
2025-05-24,PNY GeForce GTX 1650 SUPER Single Fan 4 GB GDDR 6 Graphics Card | VCG16504SFPPB,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/pny-geforce-gtx-1650-super-single-fan-vcg16504sfppb.html
2025-05-24,Asus GeForce GTX 1650 SUPER Phoenix 4GB GDDR6 Graphics Card | 90YV0EZ1-M0NA00,,,,,Out of Stock,https://gccgamers.com/computer-parts-compnents/asus-geforce-gtx-1650-super-phoenix-4gb-gddr6-graphics-card-90yv0e41-m0na00.html
