Date,Product Name,Model,Price (AED),Original Price (AED),Discount,Stock Status,Available Qty,Product URL
2025-05-20,CORSAIR 3500X ARGB Mid-Tower PC Case - Black | CC-9011278-WW,,525.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-3500x-argb-mid-tower-pc-case-black-cc-9011278-ww.html
2025-05-20,CORSAIR 3500X Mid-Tower PC Case - White | CC-9011277-WW,,375.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-3500x-mid-tower-pc-case-white-cc-9011277-ww.html
2025-05-20,CORSAIR 3500X Mid-Tower PC Case - Black | CC-9011276-WW,,375.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-3500x-mid-tower-pc-case-black-cc-9011276-ww.html
2025-05-20,Lian Li O11D EVO RGB Automobili Lamborghini Edition Case - Black | G99.O11DERGBL.00,,1125.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/lian-li-o11d-evo-rgb-automobili-lamborghini-edition-case-black-g99-o11dergbl-00.html
2025-05-20,MSI MAG FORGE M100A RGB Micro ATX Gaming Case - Black | 306-7G20A21-809,,210.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/msi-mag-forge-m100a-rgb-micro-atx-gaming-case-black-306-7g20a21-809.html
2025-05-20,MSI MAG FORGE 321R AIRFLOW ARGB Mid Tower Gaming Case - Black | 306-7G23R22-HH9,,350.0,450.00,-23%,In Stock,,https://gccgamers.com/computer-parts-compnents/msi-mag-forge-321r-airflow-argb-mid-tower-gaming-case-black-306-7g23r22-hh9.html
2025-05-20,MSI MAG FORGE 320R AIRFLOW ARGB Mid Tower Gaming Case - White | 306-7G23W21-HH9,,349.0,399.00,-13%,In Stock,,https://gccgamers.com/sale-off.html/msi-mag-forge-320r-airflow-argb-mid-tower-gaming-case-white-306-7g23w21-hh9.html
2025-05-20,MSI MPG GUNGNIR 110R Mid Tower ARGB Gaming Case - White | 306-7G10W21-W57,,395.0,420.00,-6%,In Stock,,https://gccgamers.com/sale-off.html/msi-mpg-gungnir-110r-mid-tower-argb-gaming-case-white-306-7g10w21-w57.html
2025-05-20,ASUS A21 Plus ARGB Micro ATX Gaming Case - White | 90DC00H3-B19000,,350.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/asus-a21-plus-argb-micro-atx-gaming-case-white-90dc00h3-b19000.html
2025-05-20,ASUS A21 Plus ARGB Micro ATX Gaming Case - Black | 90DC00H0-B19000,,325.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/asus-a21-plus-argb-micro-atx-gaming-case-black-90dc00h0-b19000.html
2025-05-20,Xigmatek Gaming X II Arctic Elegent Meshed Gaming E-ATX Case - White | EN42867,,235.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-gaming-x-ii-arctic-elegent-meshed-gaming-e-atx-case-white-en42867.html
2025-05-20,Xigmatek Gaming X II Elegent Meshed Gaming E-ATX Case - Black | EN42850,,225.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-gaming-x-ii-elegent-meshed-gaming-e-atx-case-black-en42850.html
2025-05-20,Xigmatek Quantum ARGB Gaming E-ATX Case - Black | EN42874,,225.0,250.00,-10%,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-quantum-argb-gaming-e-atx-case-black-en42874.html
2025-05-20,Xigmatek Pano Arctic Front Curved ARGB Gaming E-ATX Case - White| EN44267,,440.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-pano-arctic-front-curved-argb-gaming-e-atx-case-white-en44267.html
2025-05-20,Xigmatek Pano Front Curved ARGB Gaming E-ATX Case - Black | EN44250,,420.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-pano-front-curved-argb-gaming-e-atx-case-black-en44250.html
2025-05-20,Xigmatek Elysium II E-ATX Full Tower Case - Black | EN41624,,1470.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xigmatek-elysium-ii-e-atx-full-tower-case-black-en41624.html
2025-05-20,Thermaltake The Tower 300 Bumblebee Micro Tower Chassis Case - Bumblebee | CA-1Y4-00S4WN-00,,575.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-the-tower-300-bumblebee-micro-tower-chassis-case-bumblebee-ca-1y4-00s4wn-00.html
2025-05-20,Thermaltake The Tower 200 Bubble Pink Mini Chassis Case - Bubble Pink | CA-1X9-00SAWN-00,,455.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-the-tower-200-bubble-pink-mini-chassis-case-bubble-pink-ca-1x9-00sawn-00.html
2025-05-20,Thermaltake The Tower 200 Matcha Green Mini Chassis Case - Matcha Green | CA-1X9-00SEWN-00,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-the-tower-200-matcha-green-mini-chassis-case-matcha-green-ca-1x9-00sewn-00.html
2025-05-20,Thermaltake The Tower 200 Racing Green Mini Chassis Case - Racing Green | CA-1X9-00SCWN-00,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-the-tower-200-racing-green-mini-chassis-case-racing-green-ca-1x9-00scwn-00.html
2025-05-20,Thermaltake The Tower 200 Turquoise Mini Chassis Case - Turquoise | CA-1X9-00SBWN-00,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-the-tower-200-turquoise-mini-chassis-case-turquoise-ca-1x9-00sbwn-00.html
2025-05-20,Thermaltake The Tower 300 Hydrangea Blue Micro Tower Chassis Case - Hydrangea Blue | CA-1Y4-00SFWN-00,,550.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-the-tower-300-hydrangea-blue-micro-tower-chassis-case-hydrangea-blue-ca-1y4-00sfwn-00.html
2025-05-20,Thermaltake The Tower 300 Snow Micro Tower Chassis Case - White | CA-1Y4-00S6WN-00,,545.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-the-tower-300-snow-micro-tower-chassis-case-white-ca-1y4-00s6wn-00.html
2025-05-20,Thermaltake The Tower 300 Micro Tower Chassis Case - Black | CA-1Y4-00S1WN-00,,525.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-the-tower-300-micro-tower-chassis-case-black-ca-1y4-00s1wn-00.html
2025-05-20,Thermaltake View 270 TG ARGB Snow Mid Tower Chassis Case - White | CA-1Y7-00M6WN-00,,310.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-270-tg-argb-snow-mid-tower-chassis-case-white-ca-1y7-00m6wn-00.html
2025-05-20,Thermaltake View 270 TG ARGB Mid Tower Chassis Case - Black | CA-1Y7-00M1WN-00,,299.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-270-tg-argb-mid-tower-chassis-case-black-ca-1y7-00m1wn-00.html
2025-05-20,Thermaltake View 380 TG ARGB Mid Tower Chassis Case - Black | CA-1Z2-00M1WN-00,,375.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-380-tg-argb-mid-tower-chassis-case-black-ca-1z2-00m1wn-00.html
2025-05-20,Thermaltake View 170 TG ARGB Snow Micro Chassis Case - White | CA-1Z4-00M6WN-00,,250.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-170-tg-argb-snow-micro-chassis-case-white-ca-1z4-00m6wn-00.html
2025-05-20,Thermaltake View 170 TG ARGB Micro Chassis Case - Black | CA-1Z4-00M1WN-00,,250.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-170-tg-argb-micro-chassis-case-black-ca-1z4-00m1wn-00.html
2025-05-20,Thermaltake S200 TG ARGB Snow Mid Tower Chassis Case - Snow | CA-1X2-00M6WN-00,,349.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-s200-tg-argb-snow-mid-tower-chassis-case-snow-ca-1x2-00m6wn-00.html
2025-05-20,Thermaltake S250 TG ARGB Snow Mid Tower Chassis Case - Snow|CA-1Y6-00M6WN-00,,375.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-s250-tg-argb-snow-mid-tower-chassis-case-snow-ca-1y6-00m6wn-00.html
2025-05-20,WJ COOLMAN 12.6 Inch LCD Monitor Gaming PC Case - Black | Y40-6F - LCD,,999.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/wj-coolman-12-6-inch-lcd-monitor-gaming-pc-case-black-y40-6f-lcd.html
2025-05-20,WJ COOLMAN 12.6 Inch LCD Monitor Gaming PC Case - White | Y40-6F - LCD,,999.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/wj-coolman-12-6-inch-lcd-monitor-gaming-pc-case-y40-6f-lcd.html
2025-05-20,Thermaltake V150 TG ARGB Breeze Edition Tempered Glass 120mm ARGB fans Case - Black | CA-1R1-00S1WN-02,,210.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-v150-tg-argb-breeze-edition-tempered-glass-120mm-argb-fans-black-ca-1r1-00s1wn-02.html
2025-05-20,NZXT H7 Flow RGB Mid-Tower ATX Case - White | CM-H72FW-R1,,599.0,,,In Stock,,https://gccgamers.com/sale-off.html/nzxt-h7-flow-rgb-mid-tower-atx-case-white-cm-h72fw-r1.html
2025-05-20,NZXT H7 Flow RGB Mid-Tower ATX Case - Black | CM-H72FB-R1,,599.0,,,In Stock,,https://gccgamers.com/sale-off.html/nzxt-h7-flow-rgb-mid-tower-atx-case-black-cm-h72fb-r1.html
2025-05-20,HYTE Y70 Dual Chamber Mid-Tower ATX Case - Snow White | CS-HYTE-Y70-WW,,799.0,945.00,-16%,In Stock,,https://gccgamers.com/sale-off.html/hyte-y70-dual-chamber-mid-tower-atx-case-snow-white-cs-hyte-y70-ww.html
2025-05-20,HYTE Y70 Dual Chamber Mid-Tower ATX Case - Black/White | CS-HYTE-Y70-BW,,799.0,945.00,-16%,In Stock,,https://gccgamers.com/sale-off.html/hyte-y70-dual-chamber-mid-tower-atx-case-black-white-cs-hyte-y70-bw.html
2025-05-20,HYTE Y70 Dual Chamber Mid-Tower ATX Case - Black | CS-HYTE-Y70-B,,799.0,945.00,-16%,In Stock,,https://gccgamers.com/sale-off.html/hyte-y70-dual-chamber-mid-tower-atx-case-black-cs-hyte-y70-b.html
2025-05-20,HYTE Persona 3 Reload Y60 Bundle Dual Chamber Mid-Tower ATX Case | CS-HYTE-Y60-P3R-U,,1155.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/hyte-persona-3-reload-y60-bundle-dual-chamber-mid-tower-atx-case-cs-hyte-y60-p3r-u.html
2025-05-20,DeepCool CC560 ARGB V2 Mid-Tower Tempered Glass Gaming Case - Black | R-CC560-BKTAA4-G-2,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-cc560-argb-v2-mid-tower-tempered-glass-gaming-case-black-r-cc560-bktaa4-g-2.html
2025-05-20,Deepcool MATREXX 55 MESH V4 C Tempered Glass ATX Case - Black | R-MATREXX55-BCAGA4-G-4,,295.0,399.00,-27%,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-matrexx-55-mesh-v4-c-tempered-glass-atx-case-black-r-matrexx55-bcaga4-g-4.html
2025-05-20,Deepcool MATREXX 55 V4 C Tempered Glass ATX Case - Black | R-MATREXX55-BCADA4-G-4,,295.0,399.00,-27%,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-matrexx-55-v4-c-tempered-glass-atx-case-black-r-matrexx55-bcada4-g-4.html
2025-05-20,NZXT H7 Flow Mid-Tower ATX Airflow Case - Black | CM-H72FB-01,,525.0,,,In Stock,,https://gccgamers.com/sale-off.html/nzxt-h7-flow-mid-tower-atx-airflow-case-black-cm-h72fb-01.html
2025-05-20,NZXT H7 Flow Mid-Tower ATX Airflow Case - White | CM-H72FW-01,,550.0,,,In Stock,,https://gccgamers.com/sale-off.html/nzxt-h7-flow-mid-tower-atx-airflow-case-white-cm-h72fw-01.html
2025-05-20,GIGABYTE C200 GLASS RGB ATX Mid-Tower Case | C200G-ATX,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/gigabyte-c200-glass-rgb-atx-mid-tower-case-c200g-atx.html
2025-05-20,XANDER Velox Pro ARGB ATX Tempered Glass Case - White | WCA0108,,399.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-velox-pro-argb-atx-tempered-glass-case-white-wca0108.html
2025-05-20,XANDER Velox Pro ARGB ATX Tempered Glass Case - Black | WCA0047,,399.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-velox-pro-argb-atx-tempered-glass-case-black-wca0047.html
2025-05-20,XANDER Neptune Pro ARGB ATX Tempered Glass Case - White | NEPTUNEPROW,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/xander-neptune-pro-argb-atx-tempered-glass-case-white-neptuneprow.html
2025-05-20,XANDER Neptune Pro ARGB ATX Tempered Glass Case - Black | NEPTUNEPRO,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/xander-neptune-pro-argb-atx-tempered-glass-case-black-neptunepro.html
2025-05-20,XANDER Jupiter ARGB Tempered Glass Case - White | WCA0320,,390.0,410.00,-5%,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-jupiter-argb-tempered-glass-case-white-wca0320.html
2025-05-20,XANDER Spectrum ARGB Strip E-ATX Tempered Glass Case - White | WCA0399,,950.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-spectrum-black-box-argb-strip-e-atx-tempered-glass-case-white-wca0399.html
2025-05-20,XANDER Ahlan Mesh ARGB ATX Case - Black | WCE0115,,175.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-ahlan-mesh-argb-atx-case-black-wce0115.html
2025-05-20,XANDER Spectrum ARGB Strip E-ATX Tempered Glass Case - Black | WCA0405,,945.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-spectrum-black-box-argb-strip-e-atx-tempered-glass-case-black-wca0405.html
2025-05-20,XANDER Jupiter ARGB ATX Tempered Glass Case - Black | WCA0337,,380.0,400.00,-5%,In Stock,,https://gccgamers.com/computer-parts-compnents/jupiter-argb-atx-tempered-glass-case-black-wca0337.html
2025-05-20,XANDER Neptune ATX Tempered Glass Case - White | WCA0016,,399.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-neptune-atx-tempered-glass-case-white.html
2025-05-20,XANDER Neptune ATX Tempered Glass Case - Black | WCA0078,,395.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-neptune-atx-tempered-glass-case-black-neptuneblack.html
2025-05-20,XANDER Velox ATX Tempered Glass Case - White | WCA0238,,210.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-velox-atx-tempered-glass-case-white-wca0276.html
2025-05-20,XANDER Velox Glass ATX Tempered Glass Case - Black | WCE0368,,199.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/xander-velox-glass-atx-tempered-glass-case-black-wca0078.html
2025-05-20,AceGeek Cruiser L460 Tempered Glass ATX Mid-Tower Case - White | AG-CRUISER-L460-WH,,349.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/acegeek-cruiser-l460-tempered-glass-atx-mid-tower-case-white-ag-cruiser-l460-wh.html
2025-05-20,Asus TUF Gaming GT302 ARGB ATX Mid-Tower Case - Black | 90DC00I0-B19000,,575.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/asus-tuf-gaming-gt302-argb-atx-mid-tower-case-black-90dc00i0-b19000.html
2025-05-20,Asus TUF Gaming GT302 ARGB ATX Mid-Tower Case - White | 90DC00I3-B19000,,599.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/asus-tuf-gaming-gt302-argb-atx-mid-tower-case-white-90dc00i3-b19000.html
2025-05-20,Corsair 5000D AIRFLOW CORE AIRFLOW Mid-Tower ATX Case - Black | CC-9011261-WW,,630.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-5000d-airflow-core-airflow-mid-tower-atx-case-black-cc-9011261-ww.html
2025-05-20,Lian Li O11 VISION ATX Mid-Tower Case - Chrome | LZAD03040413,,625.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/lian-li-o11-vision-atx-mid-tower-case-chrome-lzad03040413.html
2025-05-20,Corsair 2500D AIRFLOW Mid-Tower ATX Dual Chamber Case - White| CC-9011264-WW,,550.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-2500d-airflow-mid-tower-atx-dual-chamber-case-white-cc-9011264-ww.html
2025-05-20,Corsair 2500D AIRFLOW Mid-Tower ATX Dual Chamber Case - black | CC-9011263-WW,,550.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-2500d-airflow-mid-tower-atx-dual-chamber-case-black-cc-9011263-ww.html
2025-05-20,Corsair 6500X Mid-Tower ATX Dual Chamber Gaming Case - White| CC-9011258-WW,,675.0,699.00,-4%,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-6500x-mid-tower-atx-dual-chamber-gaming-case-white-cc-9011258-ww.html
2025-05-20,Corsair 6500X Mid-Tower ATX Dual Chamber Gaming Case - Black | CC-9011257-WW,,675.0,699.00,-4%,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-6500x-mid-tower-atx-dual-chamber-gaming-case-black-cc-9011257-ww.html
2025-05-20,Corsair 6500X RGB Mid-Tower ATX Dual Chamber Gaming Case - White | CC-9011270-WW,,950.0,999.00,-5%,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-6500x-rgb-mid-tower-atx-dual-chamber-gaming-case-white-cc-9011270-ww.html
2025-05-20,Corsair 6500X RGB Mid-Tower ATX Dual Chamber Gaming Case - Black | CC-9011269-WW,,950.0,999.00,-5%,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-6500x-rgb-mid-tower-atx-dual-chamber-gaming-case-black-cc-9011269-ww.html
2025-05-20,Corsair 6500D AIRFLOW Mid-Tower Dual Chamber Gaming Case - Black | CC-9011259-WW,,675.0,699.00,-4%,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-6500d-airflow-mid-tower-dual-chamber-gaming-case-black-cc-9011259-ww.html
2025-05-20,In Win Monster A Lab Series E-ATX Mid-Tower Case - PLANNIE | IW-CS-CASEMONSTERS-002,,735.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-monster-a-lab-series-e-atx-mid-tower-case-plannie-iw-cs-casemonsters-002.html
2025-05-20,In Win Monster A Lab Series E-ATX Mid-Tower Case - Robert | IW-CS-CASEMONSTERS-001,,725.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-monster-a-lab-series-e-atx-mid-tower-case-robert-iw-cs-casemonsters-001.html
2025-05-20,In Win Tempered Glass Mid-Tower Case - Phantom Black | IW-CS-AIRFORCE-PHT,,675.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-tempered-glass-mid-tower-case-phantom-black-iw-cs-airforce-pht.html
2025-05-20,In Win Tempered Glass Mid-Tower Case - Justice White | IW-CS-AIRFORCE-WHI,,650.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-tempered-glass-mid-tower-case-justice-white-iw-cs-airforce-whi.html
2025-05-20,In Win 309GE ARGB Tempered Glass Mid-Tower Case - Black | IW-CS-309GE-BLK,,999.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-309ge-argb-tempered-glass-mid-tower-case-black-iw-cs-309ge-blk.html
2025-05-20,In Win N127 Tempered Glass Mid-Tower Case - Black | IW-CS-N127BLK-1AL120,,525.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-n127-tempered-glass-mid-tower-case-black-iw-cs-n127blk-1al120.html
2025-05-20,In Win A1 Prime ARGB Mini ITX Tower Case - Black | IW-A1PRIME-BLACK,,825.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-a1-prime-argb-mini-itx-tower-case-black-iw-a1prime-black.html
2025-05-20,In Win A1 Prime ARGB Mini ITX Tower Case - White | IW-A1PRIME-WHITE,,840.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-a1-prime-argb-mini-itx-tower-case-white-iw-a1prime-white.html
2025-05-20,In Win Monsters-E Animal Series Mini-ITX Tower Case - FINNIE | IW-CS-CASEMONSTERS-005,,475.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-monsters-e-animal-series-mini-itx-tower-case-finnie-iw-cs-casemonsters-005.html
2025-05-20,In Win Monsters-E Animal Series Mini-ITX Tower Case - Banbi | IW-CS-CASEMONSTERS-006,,470.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-monsters-e-animal-series-mini-itx-tower-case-banbi-iw-cs-casemonsters-006.html
2025-05-20,IN WIN EXPLORER Tempered Glass ABS Mini-ITX Tower Case - White | IW-CS- EXPLORER-BWHI,,450.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/in-win-explorer-tempered-glass-abs-mini-itx-tower-case-white-iw-cs-explorer-bwhi.html
2025-05-20,InWin B1 200W PSU Preinstalled Mini ITX Tower Case - Black | IW-CS-B1BLK-PS200W,,420.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/inwin-b1-200w-psu-preinstalled-mini-itx-tower-case-black-iw-cs-b1blk-ps200w.html
2025-05-20,Asus ROG Hyperion GR701 BTF Edition Tower E-ATX Gaming Case - Black | 90DC00F0-B39020,,1630.0,"1,999.00",-19%,In Stock,,https://gccgamers.com/computer-parts-compnents/asus-rog-hyperion-gr701-btf-edition-tower-e-atx-gaming-case-black-90dc00f0-b39020.html
2025-05-20,Fractal Torrent Nano Mid-Tower ATX RGB Tempered Glass Case - White| FD-C-TOR1N-05,,599.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-torrent-nano-mid-tower-atx-rgb-tempered-glass-case-white-fd-c-tor1n-05.html
2025-05-20,Fractal North XL Mid-Tower ATX Clear Window Case - White | FD-C-NOR1X-04,,840.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-north-xl-mid-tower-atx-clear-window-case-white-fd-c-nor1x-04.html
2025-05-20,Fractal North XL Mid-Tower ATX Mesh Side Panel Case - White | FD-C-NOR1X-03,,825.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-north-xl-mid-tower-atx-mesh-side-panel-case-white-fd-c-nor1x-03.html
2025-05-20,Fractal North XL Mid-Tower ATX Dark Tinted Window Case - Black | FD-C-NOR1X-02,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-north-xl-mid-tower-atx-dark-tinted-window-case-black-fd-c-nor1x-02.html
2025-05-20,Fractal North XL Mid-Tower ATX Mesh Side Panel Case - Black | FD-C-NOR1X-01,,800.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/fractal-north-xl-mid-tower-atx-mesh-side-panel-case-black-fd-c-nor1x-01.html
2025-05-20,ASUS A21 M-ATX Mid-Tower Gaming Case - White | 90DC00H3-B09010,,275.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/asus-a21-m-atx-mid-tower-gaming-case-white-90dc00h3-b09010.html
2025-05-20,ASUS A21 M-ATX Mid-Tower Gaming Case - Black | 90DC00H0-B09010,,275.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/asus-a21-m-atx-mid-tower-gaming-case-black-90dc00h0-b09010.html
2025-05-20,Lian Li O11 Dynamic EVO RGB ATX Mid-Tower Gaming Case - White| O11DERGBW,,680.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/lian-li-o11-dynamic-evo-rgb-atx-mid-tower-gaming-case-white-o11dergbw.html
2025-05-20,Lian Li O11 Dynamic EVO RGB ATX Mid-Tower Gaming Case - Black | O11DERGBX,,660.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/lian-li-o11-dynamic-evo-rgb-atx-mid-tower-gaming-case-black-o11dergbx.html
